SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Mar 11 16:55:13 CET 2026
User: User
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G10323
Integration Time (usec): 5000 (USB2G10323)
Spectra Averaged: 1 (USB2G10323)
Boxcar Smoothing: 0 (USB2G10323)
Correct for Electrical Dark: No (USB2G10323)
Strobe/Lamp Enabled: No (USB2G10323)
Correct for Detector Non-linearity: No (USB2G10323)
Correct for Stray Light: No (USB2G10323)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339,75	0,00
340,13	200,00
340,51	205,00
340,89	202,00
341,27	210,00
341,65	211,00
342,03	207,00
342,40	212,00
342,78	212,00
343,16	212,00
343,54	209,00
343,92	212,00
344,30	211,00
344,67	206,00
345,05	217,00
345,43	215,00
345,81	215,00
346,19	211,00
346,56	214,00
346,94	211,00
347,32	208,00
347,70	209,00
348,08	210,00
348,45	211,00
348,83	207,00
349,21	213,00
349,59	215,00
349,96	215,00
350,34	214,00
350,72	218,00
351,10	213,00
351,48	213,00
351,85	213,00
352,23	211,00
352,61	218,00
352,98	214,00
353,36	215,00
353,74	210,00
354,12	217,00
354,49	208,00
354,87	213,00
355,25	215,00
355,63	215,00
356,00	213,00
356,38	215,00
356,76	209,00
357,13	209,00
357,51	212,00
357,89	215,00
358,26	218,00
358,64	216,00
359,02	218,00
359,40	211,00
359,77	216,00
360,15	211,00
360,53	217,00
360,90	214,00
361,28	214,00
361,65	216,00
362,03	217,00
362,41	212,00
362,78	215,00
363,16	215,00
363,54	216,00
363,91	215,00
364,29	218,00
364,67	213,00
365,04	211,00
365,42	215,00
365,79	213,00
366,17	214,00
366,55	214,00
366,92	218,00
367,30	217,00
367,67	213,00
368,05	212,00
368,43	212,00
368,80	215,00
369,18	214,00
369,55	215,00
369,93	214,00
370,31	219,00
370,68	213,00
371,06	214,00
371,43	218,00
371,81	215,00
372,18	213,00
372,56	211,00
372,93	214,00
373,31	215,00
373,68	217,00
374,06	213,00
374,44	218,00
374,81	216,00
375,19	216,00
375,56	215,00
375,94	213,00
376,31	217,00
376,69	218,00
377,06	215,00
377,44	215,00
377,81	214,00
378,19	212,00
378,56	219,00
378,94	215,00
379,31	213,00
379,68	213,00
380,06	214,00
380,43	214,00
380,81	217,00
381,18	214,00
381,56	218,00
381,93	214,00
382,31	215,00
382,68	214,00
383,06	214,00
383,43	213,00
383,80	220,00
384,18	215,00
384,55	219,00
384,93	219,00
385,30	218,00
385,68	215,00
386,05	216,00
386,42	216,00
386,80	216,00
387,17	220,00
387,55	213,00
387,92	215,00
388,29	217,00
388,67	213,00
389,04	222,00
389,42	216,00
389,79	219,00
390,16	220,00
390,54	216,00
390,91	216,00
391,28	218,00
391,66	220,00
392,03	215,00
392,40	214,00
392,78	215,00
393,15	220,00
393,52	214,00
393,90	218,00
394,27	216,00
394,64	218,00
395,02	216,00
395,39	213,00
395,76	222,00
396,14	215,00
396,51	217,00
396,88	220,00
397,26	214,00
397,63	220,00
398,00	217,00
398,37	221,00
398,75	217,00
399,12	221,00
399,49	216,00
399,86	217,00
400,24	218,00
400,61	213,00
400,98	220,00
401,36	219,00
401,73	223,00
402,10	216,00
402,47	218,00
402,85	219,00
403,22	222,00
403,59	218,00
403,96	218,00
404,33	222,00
404,71	223,00
405,08	218,00
405,45	213,00
405,82	222,00
406,19	226,00
406,57	221,00
406,94	222,00
407,31	220,00
407,68	223,00
408,05	225,00
408,43	224,00
408,80	223,00
409,17	226,00
409,54	229,00
409,91	225,00
410,28	225,00
410,66	228,00
411,03	223,00
411,40	234,00
411,77	231,00
412,14	229,00
412,51	236,00
412,88	240,00
413,26	234,00
413,63	237,00
414,00	243,00
414,37	241,00
414,74	246,00
415,11	246,00
415,48	251,00
415,85	249,00
416,23	258,00
416,60	257,00
416,97	256,00
417,34	265,00
417,71	265,00
418,08	270,00
418,45	267,00
418,82	276,00
419,19	285,00
419,56	286,00
419,93	298,00
420,30	308,00
420,67	311,00
421,04	313,00
421,42	317,00
421,79	322,00
422,16	340,00
422,53	343,00
422,90	360,00
423,27	355,00
423,64	370,00
424,01	379,00
424,38	386,00
424,75	406,00
425,12	417,00
425,49	422,00
425,86	437,00
426,23	449,00
426,60	466,00
426,97	484,00
427,34	491,00
427,71	511,00
428,08	537,00
428,45	546,00
428,82	567,00
429,19	596,00
429,56	612,00
429,92	641,00
430,29	654,00
430,66	689,00
431,03	713,00
431,40	732,00
431,77	765,00
432,14	809,00
432,51	836,00
432,88	889,00
433,25	926,00
433,62	957,00
433,99	1004,00
434,36	1046,00
434,73	1125,00
435,09	1161,00
435,46	1229,00
435,83	1290,00
436,20	1349,00
436,57	1373,00
436,94	1502,00
437,31	1535,00
437,68	1650,00
438,05	1691,00
438,41	1789,00
438,78	1922,00
439,15	1943,00
439,52	2072,00
439,89	2125,00
440,26	2233,00
440,62	2312,00
440,99	2521,00
441,36	2500,00
441,73	2613,00
442,10	2678,00
442,47	2826,00
442,83	2932,00
443,20	2970,00
443,57	3032,00
443,94	3136,00
444,31	3232,00
444,67	3403,00
445,04	3434,00
445,41	3409,00
445,78	3494,00
446,15	3622,00
446,51	3621,00
446,88	3673,00
447,25	3750,00
447,62	3711,00
447,98	3696,00
448,35	3734,00
448,72	3672,00
449,09	3737,00
449,46	3636,00
449,82	3546,00
450,19	3546,00
450,56	3531,00
450,92	3557,00
451,29	3417,00
451,66	3457,00
452,03	3366,00
452,39	3261,00
452,76	3187,00
453,13	3171,00
453,49	3159,00
453,86	3047,00
454,23	2981,00
454,60	2900,00
454,96	2854,00
455,33	2815,00
455,70	2701,00
456,06	2706,00
456,43	2636,00
456,80	2581,00
457,16	2571,00
457,53	2546,00
457,90	2433,00
458,26	2406,00
458,63	2388,00
459,00	2310,00
459,36	2306,00
459,73	2265,00
460,09	2221,00
460,46	2257,00
460,83	2214,00
461,19	2172,00
461,56	2158,00
461,93	2095,00
462,29	2124,00
462,66	2048,00
463,02	2005,00
463,39	1965,00
463,76	1925,00
464,12	1914,00
464,49	1871,00
464,85	1857,00
465,22	1817,00
465,58	1758,00
465,95	1721,00
466,32	1722,00
466,68	1695,00
467,05	1670,00
467,41	1639,00
467,78	1592,00
468,14	1574,00
468,51	1535,00
468,87	1504,00
469,24	1501,00
469,60	1461,00
469,97	1445,00
470,33	1428,00
470,70	1408,00
471,06	1360,00
471,43	1367,00
471,79	1343,00
472,16	1346,00
472,52	1342,00
472,89	1296,00
473,25	1281,00
473,62	1272,00
473,98	1258,00
474,35	1236,00
474,71	1231,00
475,08	1251,00
475,44	1202,00
475,81	1196,00
476,17	1176,00
476,54	1183,00
476,90	1159,00
477,27	1140,00
477,63	1145,00
477,99	1096,00
478,36	1127,00
478,72	1105,00
479,09	1091,00
479,45	1058,00
479,82	1068,00
480,18	1047,00
480,54	1053,00
480,91	1026,00
481,27	997,00
481,64	1002,00
482,00	981,00
482,36	968,00
482,73	949,00
483,09	939,00
483,45	917,00
483,82	902,00
484,18	899,00
484,55	892,00
484,91	866,00
485,27	867,00
485,64	860,00
486,00	833,00
486,36	800,00
486,73	804,00
487,09	794,00
487,45	786,00
487,82	762,00
488,18	759,00
488,54	749,00
488,91	748,00
489,27	721,00
489,63	722,00
489,99	701,00
490,36	697,00
490,72	682,00
491,08	676,00
491,45	667,00
491,81	655,00
492,17	642,00
492,53	627,00
492,90	626,00
493,26	613,00
493,62	600,00
493,98	597,00
494,35	590,00
494,71	582,00
495,07	579,00
495,43	572,00
495,80	559,00
496,16	557,00
496,52	543,00
496,88	532,00
497,25	532,00
497,61	522,00
497,97	516,00
498,33	518,00
498,69	511,00
499,06	505,00
499,42	489,00
499,78	476,00
500,14	474,00
500,50	468,00
500,86	459,00
501,23	454,00
501,59	441,00
501,95	429,00
502,31	420,00
502,67	421,00
503,03	402,00
503,40	409,00
503,76	396,00
504,12	389,00
504,48	384,00
504,84	379,00
505,20	367,00
505,56	352,00
505,93	356,00
506,29	345,00
506,65	337,00
507,01	336,00
507,37	335,00
507,73	321,00
508,09	310,00
508,45	304,00
508,81	298,00
509,17	294,00
509,53	288,00
509,90	286,00
510,26	284,00
510,62	279,00
510,98	266,00
511,34	271,00
511,70	263,00
512,06	260,00
512,42	259,00
512,78	254,00
513,14	246,00
513,50	245,00
513,86	246,00
514,22	241,00
514,58	238,00
514,94	234,00
515,30	234,00
515,66	230,00
516,02	235,00
516,38	228,00
516,74	230,00
517,10	230,00
517,46	230,00
517,82	225,00
518,18	225,00
518,54	220,00
518,90	220,00
519,26	217,00
519,62	220,00
519,98	216,00
520,34	216,00
520,70	216,00
521,06	225,00
521,42	221,00
521,78	218,00
522,14	221,00
522,49	225,00
522,85	220,00
523,21	220,00
523,57	219,00
523,93	218,00
524,29	220,00
524,65	212,00
525,01	217,00
525,37	220,00
525,73	220,00
526,08	211,00
526,44	215,00
526,80	218,00
527,16	220,00
527,52	213,00
527,88	214,00
528,24	217,00
528,60	217,00
528,95	214,00
529,31	216,00
529,67	216,00
530,03	222,00
530,39	213,00
530,75	219,00
531,10	220,00
531,46	222,00
531,82	219,00
532,18	211,00
532,54	214,00
532,89	220,00
533,25	216,00
533,61	218,00
533,97	218,00
534,33	215,00
534,68	215,00
535,04	215,00
535,40	216,00
535,76	221,00
536,12	220,00
536,47	221,00
536,83	219,00
537,19	219,00
537,55	219,00
537,90	219,00
538,26	216,00
538,62	214,00
538,98	214,00
539,33	213,00
539,69	215,00
540,05	220,00
540,40	218,00
540,76	220,00
541,12	219,00
541,48	215,00
541,83	221,00
542,19	218,00
542,55	215,00
542,90	218,00
543,26	215,00
543,62	217,00
543,97	215,00
544,33	219,00
544,69	213,00
545,04	215,00
545,40	213,00
545,76	216,00
546,11	216,00
546,47	219,00
546,83	212,00
547,18	218,00
547,54	217,00
547,89	216,00
548,25	219,00
548,61	216,00
548,96	219,00
549,32	217,00
549,68	217,00
550,03	214,00
550,39	216,00
550,74	216,00
551,10	217,00
551,45	217,00
551,81	217,00
552,17	214,00
552,52	216,00
552,88	213,00
553,23	215,00
553,59	217,00
553,94	219,00
554,30	220,00
554,66	217,00
555,01	217,00
555,37	218,00
555,72	220,00
556,08	218,00
556,43	215,00
556,79	216,00
557,14	217,00
557,50	214,00
557,85	216,00
558,21	216,00
558,56	218,00
558,92	213,00
559,27	216,00
559,63	216,00
559,98	215,00
560,34	215,00
560,69	214,00
561,05	215,00
561,40	214,00
561,76	217,00
562,11	215,00
562,46	215,00
562,82	218,00
563,17	218,00
563,53	217,00
563,88	216,00
564,24	217,00
564,59	212,00
564,95	217,00
565,30	216,00
565,65	216,00
566,01	216,00
566,36	215,00
566,72	213,00
567,07	217,00
567,42	214,00
567,78	217,00
568,13	217,00
568,48	211,00
568,84	214,00
569,19	214,00
569,55	218,00
569,90	215,00
570,25	214,00
570,61	218,00
570,96	214,00
571,31	214,00
571,67	210,00
572,02	216,00
572,37	216,00
572,73	216,00
573,08	218,00
573,43	217,00
573,79	220,00
574,14	218,00
574,49	213,00
574,85	219,00
575,20	216,00
575,55	215,00
575,90	213,00
576,26	222,00
576,61	217,00
576,96	217,00
577,31	218,00
577,67	214,00
578,02	219,00
578,37	217,00
578,73	219,00
579,08	217,00
579,43	219,00
579,78	218,00
580,13	223,00
580,49	214,00
580,84	218,00
581,19	214,00
581,54	219,00
581,90	220,00
582,25	220,00
582,60	218,00
582,95	220,00
583,30	220,00
583,66	221,00
584,01	219,00
584,36	215,00
584,71	218,00
585,06	221,00
585,41	220,00
585,77	217,00
586,12	214,00
586,47	219,00
586,82	217,00
587,17	221,00
587,52	220,00
587,88	222,00
588,23	218,00
588,58	222,00
588,93	221,00
589,28	218,00
589,63	225,00
589,98	224,00
590,33	221,00
590,68	221,00
591,04	225,00
591,39	222,00
591,74	222,00
592,09	228,00
592,44	221,00
592,79	228,00
593,14	225,00
593,49	228,00
593,84	229,00
594,19	230,00
594,54	233,00
594,89	238,00
595,24	239,00
595,59	237,00
595,94	248,00
596,30	259,00
596,65	257,00
597,00	272,00
597,35	275,00
597,70	293,00
598,05	307,00
598,40	324,00
598,75	336,00
599,10	362,00
599,45	388,00
599,80	409,00
600,15	436,00
600,50	473,00
600,85	515,00
601,20	546,00
601,54	583,00
601,89	649,00
602,24	691,00
602,59	731,00
602,94	794,00
603,29	851,00
603,64	912,00
603,99	970,00
604,34	1029,00
604,69	1099,00
605,04	1174,00
605,39	1237,00
605,74	1321,00
606,09	1405,00
606,44	1470,00
606,78	1536,00
607,13	1622,00
607,48	1692,00
607,83	1793,00
608,18	1817,00
608,53	1905,00
608,88	1971,00
609,23	2076,00
609,57	2128,00
609,92	2154,00
610,27	2241,00
610,62	2348,00
610,97	2437,00
611,32	2474,00
611,67	2530,00
612,01	2530,00
612,36	2615,00
612,71	2667,00
613,06	2752,00
613,41	2779,00
613,75	2789,00
614,10	2818,00
614,45	2862,00
614,80	2920,00
615,15	2924,00
615,49	2950,00
615,84	3011,00
616,19	3050,00
616,54	3031,00
616,89	3036,00
617,23	3052,00
